X1,id,host_is_superhost,host_response_rate,host_response_time,host_listings_count,host_identity_verified,accommodates,neighbourhood_group_cleansed,property_type,room_type,latitude,longitude,guests_included,bathrooms,bedrooms,beds,bed_type,amenities,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,price
5637,22265790,FALSE,100%,within an hour,1292,FALSE,4,Downtown,Apartment,Entire home/apt,47.61044595,-122.3409696,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$99.00,1,365,TRUE,strict_14_with_grace_period,"$1,002.00"
5341,21770606,FALSE,100%,within a few hours,1,FALSE,4,Capitol Hill,Apartment,Entire home/apt,47.61394825,-122.3292643,2,1,1,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Paid parking off premises"",Gym,Dog(s),Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Step-free access"",""Step-free access""}",$20.00,1,5,FALSE,moderate,$109.00
1415,7285916,TRUE,100%,within an hour,1,TRUE,2,Seward Park,House,Entire home/apt,47.55986778,-122.2673578,1,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",$35.00,2,1125,TRUE,moderate,$145.00
3520,16334559,TRUE,100%,within an hour,2,TRUE,4,Rainier Valley,House,Entire home/apt,47.51660041,-122.2645991,2,1,2,2,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony""}",$75.00,1,29,FALSE,strict_14_with_grace_period,$120.00
428,1826155,TRUE,100%,within a few hours,5,TRUE,2,Central Area,House,Private room,47.6064609,-122.3074784,2,3,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",Oven,""Luggage dropoff allowed""}",$30.00,2,29,FALSE,strict_14_with_grace_period,$111.00
2745,13508899,FALSE,100%,within an hour,1,TRUE,4,Downtown,Apartment,Entire home/apt,47.61100901,-122.3293845,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",Bathtub,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance""}",$75.00,1,60,TRUE,moderate,$100.00
4885,20787203,FALSE,100%,within an hour,2,TRUE,2,Magnolia,Townhouse,Private room,47.65471246,-122.3871616,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Patio or balcony"",""Luggage dropoff allowed"",""Lake access""}",$0.00,2,1125,TRUE,moderate,$45.00
3827,17685193,FALSE,100%,within an hour,1,TRUE,2,Central Area,Guest suite,Entire home/apt,47.6113615,-122.291562,2,1,0,1,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance""}",$40.00,2,14,FALSE,moderate,$100.00
527,2593263,TRUE,100%,within an hour,4,TRUE,2,Central Area,House,Private room,47.61066814,-122.3125534,1,2,1,1,Real Bed,"{Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Other}",$30.00,1,40,FALSE,strict_14_with_grace_period,$70.00
2819,13661423,FALSE,100%,within an hour,1,TRUE,2,Queen Anne,Guest suite,Private room,47.63539899,-122.36783,2,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""EV charger"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Accessible-height toilet"",""Wide entryway""}",$35.00,2,1125,FALSE,moderate,$75.00
3696,17154794,FALSE,100%,within an hour,100,FALSE,3,Downtown,Condominium,Entire home/apt,47.59875425,-122.3280461,1,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$60.00,3,1125,TRUE,strict_14_with_grace_period,$200.00
5934,23056412,TRUE,100%,within an hour,1,FALSE,2,Central Area,Apartment,Entire home/apt,47.61653646,-122.3035479,1,1,0,2,Real Bed,"{Wifi,Kitchen,Breakfast,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Wide hallway clearance"",""Step-free access"",""Well-lit path to entrance""}",$15.00,1,1125,FALSE,flexible,$69.00
4053,18397398,FALSE,92%,within an hour,4,TRUE,4,Downtown,Apartment,Entire home/apt,47.61553514,-122.3361529,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Breakfast,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Step-free access"",""Step-free access"",""Step-free access"",""Step-free access""}",$65.00,2,1125,TRUE,strict_14_with_grace_period,$99.00
3620,16741030,TRUE,100%,within an hour,2,TRUE,2,Ballard,House,Private room,47.67452173,-122.3798471,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance""}",$40.00,7,1125,FALSE,moderate,$60.00
5358,21815865,FALSE,100%,within an hour,123,FALSE,2,Central Area,Apartment,Entire home/apt,47.61517408,-122.3111268,1,1,0,1,Real Bed,"{TV,Wifi,Kitchen,Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$40.00,1,21,TRUE,strict_14_with_grace_period,$110.00
1344,7003848,FALSE,100%,within an hour,1,TRUE,4,Capitol Hill,Guest suite,Entire home/apt,47.64728778,-122.3194552,4,2,2,2,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",$100.00,2,27,FALSE,strict_14_with_grace_period,$275.00
5928,23038660,FALSE,99%,within an hour,1276,FALSE,5,Downtown,Apartment,Entire home/apt,47.61508547,-122.3541084,1,2,2,3,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Long term stays allowed""}",$109.00,2,1125,TRUE,strict_14_with_grace_period,$999.00
6344,24373647,TRUE,100%,within an hour,1,TRUE,2,Delridge,Guest suite,Entire home/apt,47.54834259,-122.3751616,2,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Single level home"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Handheld shower head"",""Fixed grab bars for shower"",""Fixed grab bars for toilet"",""Roll-in shower""}",$50.00,2,6,FALSE,strict_14_with_grace_period,$100.00
4328,19267447,TRUE,100%,within an hour,1,FALSE,4,Central Area,Townhouse,Private room,47.60322199,-122.3139876,2,1,2,10,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Room-darkening shades"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Full kitchen""}",$65.00,1,1125,FALSE,flexible,$129.00
5625,22228461,TRUE,100%,within an hour,6,TRUE,2,Central Area,Guest suite,Private room,47.58889524,-122.3009998,2,2,1,1,Real Bed,"{Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",$9.00,1,28,FALSE,flexible,$59.00
3411,15898102,FALSE,99%,within an hour,1276,FALSE,6,Downtown,Apartment,Entire home/apt,47.60703751,-122.3390933,1,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,Wifi,Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$99.00,2,1125,TRUE,strict_14_with_grace_period,$999.00
3679,17046588,FALSE,99%,within an hour,521,FALSE,5,Downtown,Apartment,Entire home/apt,47.61745838,-122.3472573,4,2,2,2,Real Bed,"{TV,Internet,Wifi,Kitchen,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",Keypad,""Private living room""}",$129.00,2,1125,TRUE,strict,$350.00
2997,14170634,TRUE,100%,within an hour,6,TRUE,2,Capitol Hill,Bed and breakfast,Private room,47.61833223,-122.3176783,1,1,1,1,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",""Free parking on premises"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Host greets you""}",0,1,14,TRUE,moderate,$119.00
4841,20651313,FALSE,70%,within a day,2,FALSE,5,Cascade,Apartment,Entire home/apt,47.6318044,-122.3415577,1,1,1,3,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Pets allowed"",Gym,Breakfast,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",0,2,1125,FALSE,flexible,$195.00
6951,26415408,TRUE,100%,within an hour,2,FALSE,2,Other neighborhoods,Guest suite,Entire home/apt,47.68157231,-122.2914455,1,1,0,1,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Long term stays allowed""}",$45.00,1,30,TRUE,moderate,$42.00
4469,19751118,FALSE,100%,within an hour,4,TRUE,2,Downtown,Apartment,Entire home/apt,47.61120804,-122.3427903,1,1,1,1,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,Other}",$60.00,1,29,FALSE,strict_14_with_grace_period,$199.00
6636,25262674,TRUE,100%,within an hour,3,TRUE,2,Delridge,Townhouse,Private room,47.55498221,-122.3623872,1,1,1,1,Real Bed,"{TV,Internet,Wifi,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,Microwave,Refrigerator,Dishwasher,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$25.00,2,5,FALSE,moderate,$55.00
962,4956142,TRUE,100%,within an hour,1,TRUE,2,Central Area,Guest suite,Entire home/apt,47.60610501,-122.3153148,2,1,1,0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Accessible-height toilet"",Kitchenette}",$50.00,3,21,FALSE,moderate,$99.00
